100175,VOIP vs SS Billed (Count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100175,100175,,14,0,R,450,175,,
100180,MSS vs TAPOUT (Duration) - ST_VOICE_PARTNERS - EDR Duration,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100180,100180,,14,0,R,450,175,,
100181,MSS vs TAPOUT (Duration) - ST_VOICE_PARTNERS - EDR Duration (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100181,100181,,14,0,R,450,175,,
100182,CCS Intermediate vs CCS Daily (Value) - ST_ALL - EDR Value,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100182,100182,,14,0,R,450,175,,
100183,CCS Intermediate vs CCS Daily (Bytes) - ST_ALL - EDR Bytes,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100183,100183,,14,0,R,450,175,,
100184,CCS Intermediate vs CCS Daily (Count) - ST_ALL - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100184,100184,,14,0,R,450,175,,
100185,CCS vs WAP ICCS (bytes) - ST_DATA_WAP_POSTPAID - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100185,100185,,14,0,R,450,175,,
100186,CCS  vs GPRS ICCS (bytes) - ST_DATA_GPRS_POSTPAID - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100186,100186,,14,0,R,450,175,,
100187,CCS Intermediate vs CCS Daily (value) - ST_ALL - EDR Value (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100187,100187,,14,0,R,450,175,,
100188,GPRS ICCS vs ICCS Billed (bytes) - ST_DATA_GPRS_POSTPAID - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100188,100188,,14,0,R,450,175,,
100189,WAP ICCS vs ICCS Billed (bytes) - ST_DATA_WAP_POSTPAID - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100189,100189,,14,0,R,450,175,,
100190,CCS vs WAP ICCS (bytes) - ST_DATA _STRIP - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100190,100190,,14,0,R,450,175,,
100191,CCS vs GPRS ICCS (bytes) - ST_DATA _STRIP - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100191,100191,,14,0,R,450,175,,
100192,CCS Intermediate vs CCS Daily (Bytes) - ST_ALL - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100192,100192,,14,0,R,450,175,,
100193,CCS Intermediate vs CCS Daily (Count) - ST_ALL - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100193,100193,,14,0,R,450,175,,
