100396,100396,3,35127,100396, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_OTHER_OUTBOUND_ROAMERS_MO - EDR Value
100397,100397,3,35127,100397, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_POSTFONE - EDR Value
100398,100398,3,35127,100398, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_PREMIUM - EDR Value
100399,100399,3,35127,100399, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_TESCO - EDR Value
100400,100400,3,35127,100400, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_VODAFONE - EDR Value
100403,100403,3,35127,100403, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value
100404,100404,3,35127,100404, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Value
100417,100417,13,35127,100417, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_PREMIUM_MO_PREPAID - EDR Count
100418,100418,13,35127,100418, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_PREMIUM_MT_PREPAID - EDR Count
100419,100419,13,35127,100419, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_ROAMING_MO_PREPAID - EDR Count
100422,100422,3,35127,100422, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_PREMIUM_MO_PREPAID - EDR Value
100423,100423,3,35127,100423, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_PREMIUM_MT_PREPAID - EDR Value
100424,100424,3,35127,100424, 1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_SMS_ROAMING_MO_PREPAID - EDR Value
100425,100425,13,35127,100425,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID - EDR Count
100426,100426,13,35127,100426,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME - EDR Count
100427,100427,13,35127,100427,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count
100428,100428,13,35127,100428,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count
100429,100429,4,35127,100429,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID - EDR Duration
100430,100430,4,35127,100430,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME - EDR Duration
100431,100431,4,35127,100431,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Duration
100432,100432,4,35127,100432,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Duration
100433,100433,3,35127,100433,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID - EDR Value
100434,100434,3,35127,100434,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME - EDR Value
100435,100435,3,35127,100435,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Value
100436,100436,3,35127,100436,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Value
100437,100437,10,35127,100437,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID - EDR Bytes
100438,100438,10,35127,100438,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME - EDR Bytes
100439,100439,10,35127,100439,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Bytes
100440,100440,10,35127,100440,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Bytes
100441,100441,13,35127,100441,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G - EDR Count
100442,100442,10,35127,100442,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G - EDR Bytes
100443,100443,4,35127,100443,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G - EDR Duration
100444,100444,3,35127,100444,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G - EDR Value
100445,100445,13,35127,100445,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G - EDR Count
100446,100446,10,35127,100446,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G - EDR Bytes
100447,100447,4,35127,100447,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G - EDR Duration
100448,100448,3,35127,100448,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G - EDR Value
100449,100449,13,35127,100449,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G - EDR Count
100450,100450,10,35127,100450,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G - EDR Bytes
100451,100451,4,35127,100451,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G - EDR Duration
100452,100452,3,35127,100452,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G - EDR Value
100453,100453,13,35127,100453,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_PREPAID - EDR Count
100454,100454,10,35127,100454,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_PREPAID - EDR Bytes
100455,100455,4,35127,100455,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_PREPAID - EDR Duration
100456,100456,3,35127,100456,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_PREPAID - EDR Value
100457,100457,13,35127,100457,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_POSTPAID - EDR Count
100458,100458,10,35127,100458,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_POSTPAID - EDR Bytes
100459,100459,4,35127,100459,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_POSTPAID - EDR Duration
100460,100460,3,35127,100460,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_2G_POSTPAID - EDR Value
100461,100461,13,35127,100461,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_PREPAID - EDR Count
100462,100462,10,35127,100462,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_PREPAID - EDR Bytes
100463,100463,4,35127,100463,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_PREPAID - EDR Duration
100464,100464,3,35127,100464,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_PREPAID - EDR Value
100465,100465,13,35127,100465,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_POSTPAID - EDR Count
100466,100466,10,35127,100466,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_POSTPAID - EDR Bytes
100467,100467,4,35127,100467,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_POSTPAID - EDR Duration
100468,100468,3,35127,100468,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_3G_POSTPAID - EDR Value
100469,100469,13,35127,100469,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_PREPAID - EDR Count
100470,100470,10,35127,100470,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_PREPAID - EDR Bytes
100471,100471,4,35127,100471,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_PREPAID - EDR Duration
100472,100472,3,35127,100472,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_PREPAID - EDR Value
100473,100473,13,35127,100473,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_POSTPAID - EDR Count
100474,100474,10,35127,100474,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_POSTPAID - EDR Bytes
100475,100475,4,35127,100475,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_POSTPAID - EDR Duration
100476,100476,3,35127,100476,1,-syncOnMerge no -function sum -debug no -switch_to_raw no -threads 1 -distinct_filenames no,ST_DATA_4G_POSTPAID - EDR Value
