100476,100476,,ST_DATA_4G_POSTPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100500,100500,,ST_ITC_MMS - EDR Bytes,20131120000000,20201231235959,A
100501,100501,,ST_ITC_MMS_IN - EDR Value,20131120000000,20201231235959,A
100502,100502,,ST_ITC_MMS_OUT -  EDR Value,20131120000000,20201231235959,A
100503,100503,,ST_ITC_MMS_OUT - EDR Bytes,20131120000000,20201231235959,A
100504,100504,,ST_ITC_MMS_OUT - EDR Count,20131120000000,20201231235959,A
100505,100505,,ST_ITC_MMS_IN - EDR Bytes,20131120000000,20201231235959,A
100506,100506,,ST_ITC_MMS_IN - EDR Count,20131120000000,20201231235959,A
100507,100507,,ST_ITC_SMS_OUT - EDR Count,20131120000000,20201231235959,A
100508,100508,,ST_ITC_SMS_OUT - EDR Value,20131120000000,20201231235959,A
100509,100509,,ST_ITC_VOICE_OUT - EDR Count,20131120000000,20201231235959,A
100510,100510,,ST_ITC_VOICE_OUT - EDR Duration,20131120000000,20201231235959,A
100511,100511,,ST_ITC_VOICE_OUT- EDR Value,20131120000000,20201231235959,A
100512,100512,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Bytes,20131120000000,20201231235959,A
100513,100513,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Count,20131120000000,20201231235959,A
100514,100514,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Value,20131120000000,20201231235959,A
100515,100515,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Duration,20131120000000,20201231235959,A
100516,100516,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Bytes (Absolute),20131120000000,20201231235959,A
100517,100517,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Count (Absolute),20131120000000,20201231235959,A
100518,100518,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Value (Absolute),20131120000000,20201231235959,A
100519,100519,,ST_VOICE_POSTPAID_HOME_MO_FREE - EDR Duration (Absolute),20131120000000,20201231235959,A
100520,100520,,ST_ITC_VOICE_IN - EDR Duration,20131120000000,20201231235959,A
100521,100521,,ST_ITC_VOICE_IN - EDR Value,20131120000000,20201231235959,A
100527,100527,,ST_ITC_SMS_IN - EDR Count,20131120000000,20201231235959,A
100528,100528,,ST_ITC_SMS_IN - EDR Value,20131120000000,20201231235959,A
100529,100529,,ST_ITC_VOICE_IN - EDR Count,20131120000000,20201231235959,A
100530,100530,,ST_ITC_NOROUTE - EDR Count,20131120000000,20201231235959,A
100531,100531,,ST_MMS_POSTPAID - EDR Count,20131120000000,20201231235959,A
100532,100532,,ST_MMS_PREPAID - EDR Count,20131120000000,20201231235959,A
100533,100533,,ST_MMS - EDR Count,20131120000000,20201231235959,A
100534,100534,,ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes,20131120000000,20201231235959,A
100535,100535,,ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes,20131120000000,20201231235959,A
100550,100550,,ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO_ARP - EDR Count,20131120000000,20201231235959,A
100551,100551,,ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count,20131120000000,20201231235959,A
100552,100552,,ST_SMS_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value,20131120000000,20201231235959,A
100553,100553,,ST_DATA_2G_ARP - EDR Count,20131120000000,20201231235959,A
100554,100554,,ST_DATA_2G_OUTBOUND_ROAMERS - EDR Bytes,20131120000000,20201231235959,A
100555,100555,,ST_DATA_2G_OUTBOUND_ROAMERS - EDR Count,20131120000000,20201231235959,A
100556,100556,,ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Bytes,20131120000000,20201231235959,A
100557,100557,,ST_DATA_2G_OUTBOUND_ROAMERS_ARP - EDR Count,20131120000000,20201231235959,A
100558,100558,,ST_DATA_3G_ARP - EDR Count,20131120000000,20201231235959,A
100559,100559,,ST_DATA_3G_OUTBOUND_ROAMERS - EDR Bytes,20131120000000,20201231235959,A
100560,100560,,ST_DATA_3G_OUTBOUND_ROAMERS - EDR Count,20131120000000,20201231235959,A
100561,100561,,ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Bytes,20131120000000,20201231235959,A
100562,100562,,ST_DATA_3G_OUTBOUND_ROAMERS_ARP - EDR Count,20131120000000,20201231235959,A
100563,100563,,ST_DATA_4G_ARP - EDR Count,20131120000000,20201231235959,A
